iter	Logloss
122	0.1365025233
123	0.1360439422
124	0.1354047019
125	0.1353963575
126	0.1353597905
127	0.1352866967
128	0.1349552561
129	0.1342535489
130	0.1342223322
131	0.1333813709
132	0.1333591611
133	0.1333167428
134	0.1324395656
135	0.1320026451
136	0.1313732595
137	0.1309389635
138	0.1309180367
139	0.1308908162
140	0.1305841861
141	0.1300363783
142	0.130021824
143	0.1300045451
144	0.1294986218
145	0.1284828698
146	0.1280324849
147	0.1275848423
148	0.1275771526
149	0.1267927596
150	0.1265110715
151	0.1264458509
152	0.1260253777
153	0.1260188128
154	0.1259736617
155	0.1259574878
156	0.1252838357
157	0.1249918584
158	0.1248165871
159	0.1243933271
160	0.1240312495
161	0.1237820437
162	0.1231682303
163	0.1228862081
164	0.1226303075
165	0.1223083087
166	0.1214531113
167	0.1213004522
168	0.1207776579
169	0.120620892
170	0.1204955686
171	0.1201042798
172	0.1195365428
173	0.1193523759
174	0.119060907
175	0.118857259
176	0.1185355622
177	0.1184104907
178	0.1183780767
179	0.1183598727
180	0.1177740922
181	0.1177510571
182	0.1172772123
183	0.1172448878
184	0.1171688041
185	0.1169482724
186	0.1168482689
187	0.1164310326
188	0.1160203028
189	0.1154349301
190	0.1150603513
191	0.1149411605
192	0.1148128667
193	0.1147499171
194	0.1143361069
195	0.1138741152
196	0.1137998347
197	0.1129299977
198	0.1124918888
199	0.1124667561
200	0.1120126782
201	0.1116400832
202	0.1115537555
203	0.1113784227
204	0.1112424491
205	0.1110345529
206	0.1109446363
207	0.1109213675
208	0.1108211613
209	0.1101339093
210	0.1099289135
211	0.1098635295
212	0.1091192821
213	0.1090556943
214	0.108498867
215	0.1083415025
216	0.1082692164
217	0.1077993409
218	0.1075297174
219	0.1069480438
220	0.106752763
221	0.1064277339
222	0.1059419575
223	0.1059280914
224	0.1051631063
225	0.1050556278
226	0.1045986472
227	0.1044935359
228	0.1042983355
229	0.1041833025
230	0.1041498935
231	0.1040859512
232	0.1040655864
233	0.1035974442
234	0.1033934241
235	0.1031336485
236	0.1031164275
237	0.1026087148
238	0.1023529398
239	0.102269247
240	0.1018737201
241	0.1017520809
242	0.1015830153
243	0.1014892445
244	0.1013452483
245	0.101239231
246	0.1009857503
247	0.1008956031
248	0.1003933962
249	0.1000258513
250	0.09975504068
251	0.09959369214
252	0.0994217957
253	0.09939026246
254	0.09889464554
255	0.09868082124
256	0.09863931821
257	0.09835556808
258	0.0981085223
259	0.09754280058
260	0.09735213843
261	0.09713625702
262	0.09704874602
263	0.09670466767
264	0.09639732453
265	0.09617098849
266	0.09615359278
267	0.09596556057
268	0.09565320298
269	0.09558326923
270	0.09521772856
271	0.09496298171
272	0.09439866774
273	0.09436058148
274	0.09406744582
275	0.09396899624
276	0.09380832262
277	0.0934532972
278	0.09342967285
279	0.09318047038
280	0.09316453157
281	0.09283096559
282	0.09277096719
283	0.09267059546
284	0.09221910694
285	0.09202584859
286	0.09177609922
287	0.09155338485
288	0.09150718835
289	0.09112920745
290	0.09093796519
291	0.09040913931
292	0.09009519894
293	0.08979543576
294	0.08965863871
295	0.08947448896
296	0.08920454063
297	0.08886668124
298	0.0888559771
299	0.08884942113
300	0.08878014381
301	0.08872490472
302	0.08854339812
303	0.08853884818
304	0.08828672488
305	0.08811331742
306	0.08809719437
307	0.08749147159
308	0.08748845105
309	0.08703652886
310	0.08669701762
311	0.0864875981
312	0.08647822321
313	0.08628625678
314	0.08620465297
315	0.08606815543
316	0.08603138219
317	0.08577631264
318	0.08575366507
319	0.08562807304
320	0.08537907001
321	0.08525503429
322	0.08511563646
323	0.08483088231
324	0.08481778195
325	0.08478571606
326	0.08472681181
327	0.0845659961
328	0.08448563125
329	0.08440771843
330	0.08437741439
331	0.08414523294
332	0.08391171554
333	0.08367579645
334	0.08365447954
335	0.08364744392
336	0.08362296415
337	0.08341661793
338	0.08340205907
339	0.08336708041
340	0.08307827576
341	0.082819216
342	0.08275038417
343	0.08269001498
344	0.08260088685
345	0.08237952436
346	0.08199699386
347	0.0819636718
348	0.0816704988
349	0.08142821544
350	0.0809389875
351	0.08092868173
352	0.0809171451
353	0.08058598811
354	0.08039004751
355	0.08021217939
356	0.08018668048
357	0.08010822781
358	0.08004582338
359	0.079866816
360	0.07969724584
361	0.07939099558
362	0.07930159317
363	0.0791171358
364	0.07891574607
365	0.07869555391
366	0.07867202893
367	0.07856415241
368	0.07822209232
369	0.07819250753
370	0.0781824196
371	0.07799844274
372	0.07798643914
373	0.07777535543
374	0.07777038206
375	0.07747203066
376	0.07742389847
377	0.07732792379
378	0.07723813389
379	0.07708113382
380	0.07675712836
381	0.07664447226
382	0.07602964129
383	0.07599056439
384	0.07584200986
385	0.07555650783
386	0.07552701611
387	0.07547725748
388	0.07543291616
389	0.07513877591
390	0.0750742196
391	0.07495759384
392	0.07451417024
393	0.07435361776
394	0.07432889639
395	0.07419508416
396	0.07411856618
397	0.07410834994
398	0.07389034182
399	0.07387707015
400	0.0737417235
401	0.07326138464
402	0.07317378822
403	0.07286695369
404	0.07262892234
405	0.07249185291
406	0.07246419027
407	0.07223810452
408	0.07203506121
409	0.07186919622
410	0.07183571253
411	0.07182206332
412	0.07158576558
413	0.07133876116
414	0.07131737315
415	0.07121412649
416	0.07108475927
417	0.07094954291
418	0.07093318333
419	0.07067161208
420	0.07057877853
421	0.07053529794
422	0.07038998224
423	0.07018685356
424	0.07007365501
425	0.06991642213
426	0.06975938062
427	0.06921016434
428	0.06906861184
429	0.06900817244
430	0.06895472832
431	0.0687569943
432	0.06854564484
433	0.0683000157
434	0.06829187212
435	0.06820404652
436	0.06809089858
437	0.06799021717
438	0.06797062653
439	0.06767279521
440	0.06766181755
441	0.06760579731
442	0.06757652277
443	0.06743287592
444	0.06740560367
445	0.06733919876
446	0.0669878267
447	0.06680066246
448	0.06661234327
449	0.06646843604
450	0.06642574956
451	0.06627088322
452	0.06623698865
453	0.06602295582
454	0.06581527056
455	0.06579976848
456	0.06569291063
457	0.06541228785
458	0.06540455906
459	0.06496928372
460	0.06476959132
461	0.06454037423
462	0.06437970904
463	0.06414601476
464	0.0639729856
465	0.06396364795
466	0.06393723702
467	0.06386469465
468	0.06377656761
469	0.06369791279
470	0.06343305843
471	0.06340123856
472	0.06335621396
473	0.06327188283
474	0.06323064257
475	0.06322093755
476	0.06300823218
477	0.06292688463
478	0.06290701609
479	0.06264151778
480	0.06234868371
481	0.0623104628
482	0.06230537651
483	0.06222237599
484	0.06204275579
485	0.06201421989
486	0.06190436744
487	0.06179035891
488	0.0617809978
489	0.06150275709
490	0.06145868096
491	0.06138499632
492	0.06124069606
493	0.06111118724
494	0.06096144017
495	0.06078411948
496	0.06060688987
497	0.06049239686
498	0.06043019981
499	0.06022777463
